slot_id,date,time_window,fdh_id,available
SLOT-FDH-041-6-13:00-16:00,2026-08-11,13:00-16:00,FDH-041,False
SLOT-FDH-041-6-16:00-19:00,2026-08-11,16:00-19:00,FDH-041,True
SLOT-FDH-041-7-09:00-12:00,2026-08-12,09:00-12:00,FDH-041,True
SLOT-FDH-041-7-13:00-16:00,2026-08-12,13:00-16:00,FDH-041,True
SLOT-FDH-041-7-16:00-19:00,2026-08-12,16:00-19:00,FDH-041,False
SLOT-FDH-041-8-09:00-12:00,2026-08-13,09:00-12:00,FDH-041,False
SLOT-FDH-041-8-13:00-16:00,2026-08-13,13:00-16:00,FDH-041,True
SLOT-FDH-041-8-16:00-19:00,2026-08-13,16:00-19:00,FDH-041,False
SLOT-FDH-041-9-09:00-12:00,2026-08-14,09:00-12:00,FDH-041,False
SLOT-FDH-041-9-13:00-16:00,2026-08-14,13:00-16:00,FDH-041,False
SLOT-FDH-041-9-16:00-19:00,2026-08-14,16:00-19:00,FDH-041,False
SLOT-FDH-041-10-09:00-12:00,2026-08-15,09:00-12:00,FDH-041,True
SLOT-FDH-041-10-13:00-16:00,2026-08-15,13:00-16:00,FDH-041,True
SLOT-FDH-041-10-16:00-19:00,2026-08-15,16:00-19:00,FDH-041,False
SLOT-FDH-041-11-09:00-12:00,2026-08-16,09:00-12:00,FDH-041,False
SLOT-FDH-041-11-13:00-16:00,2026-08-16,13:00-16:00,FDH-041,True
SLOT-FDH-041-11-16:00-19:00,2026-08-16,16:00-19:00,FDH-041,True
SLOT-FDH-041-12-09:00-12:00,2026-08-17,09:00-12:00,FDH-041,False
SLOT-FDH-041-12-13:00-16:00,2026-08-17,13:00-16:00,FDH-041,True
SLOT-FDH-041-12-16:00-19:00,2026-08-17,16:00-19:00,FDH-041,True
SLOT-FDH-041-13-09:00-12:00,2026-08-18,09:00-12:00,FDH-041,True
SLOT-FDH-041-13-13:00-16:00,2026-08-18,13:00-16:00,FDH-041,False
SLOT-FDH-041-13-16:00-19:00,2026-08-18,16:00-19:00,FDH-041,True
SLOT-FDH-042-0-09:00-12:00,2026-08-05,09:00-12:00,FDH-042,False
SLOT-FDH-042-0-13:00-16:00,2026-08-05,13:00-16:00,FDH-042,False
SLOT-FDH-042-0-16:00-19:00,2026-08-05,16:00-19:00,FDH-042,True
SLOT-FDH-042-1-09:00-12:00,2026-08-06,09:00-12:00,FDH-042,True
SLOT-FDH-042-1-13:00-16:00,2026-08-06,13:00-16:00,FDH-042,True
SLOT-FDH-042-1-16:00-19:00,2026-08-06,16:00-19:00,FDH-042,True
SLOT-FDH-042-2-09:00-12:00,2026-08-07,09:00-12:00,FDH-042,True
SLOT-FDH-042-2-13:00-16:00,2026-08-07,13:00-16:00,FDH-042,False
SLOT-FDH-042-2-16:00-19:00,2026-08-07,16:00-19:00,FDH-042,True
SLOT-FDH-042-3-09:00-12:00,2026-08-08,09:00-12:00,FDH-042,True
SLOT-FDH-042-3-13:00-16:00,2026-08-08,13:00-16:00,FDH-042,False
SLOT-FDH-042-3-16:00-19:00,2026-08-08,16:00-19:00,FDH-042,True
SLOT-FDH-042-4-09:00-12:00,2026-08-09,09:00-12:00,FDH-042,True
SLOT-FDH-042-4-13:00-16:00,2026-08-09,13:00-16:00,FDH-042,True
SLOT-FDH-042-4-16:00-19:00,2026-08-09,16:00-19:00,FDH-042,True
SLOT-FDH-042-5-09:00-12:00,2026-08-10,09:00-12:00,FDH-042,True
SLOT-FDH-042-5-13:00-16:00,2026-08-10,13:00-16:00,FDH-042,True
SLOT-FDH-042-5-16:00-19:00,2026-08-10,16:00-19:00,FDH-042,True
SLOT-FDH-042-6-09:00-12:00,2026-08-11,09:00-12:00,FDH-042,True
SLOT-FDH-042-6-13:00-16:00,2026-08-11,13:00-16:00,FDH-042,False
SLOT-FDH-042-6-16:00-19:00,2026-08-11,16:00-19:00,FDH-042,True
SLOT-FDH-042-7-09:00-12:00,2026-08-12,09:00-12:00,FDH-042,True
SLOT-FDH-042-7-13:00-16:00,2026-08-12,13:00-16:00,FDH-042,True
SLOT-FDH-042-7-16:00-19:00,2026-08-12,16:00-19:00,FDH-042,True
SLOT-FDH-042-8-09:00-12:00,2026-08-13,09:00-12:00,FDH-042,False
SLOT-FDH-042-8-13:00-16:00,2026-08-13,13:00-16:00,FDH-042,False
SLOT-FDH-042-8-16:00-19:00,2026-08-13,16:00-19:00,FDH-042,True
SLOT-FDH-042-9-09:00-12:00,2026-08-14,09:00-12:00,FDH-042,True
SLOT-FDH-042-9-13:00-16:00,2026-08-14,13:00-16:00,FDH-042,True
SLOT-FDH-042-9-16:00-19:00,2026-08-14,16:00-19:00,FDH-042,False
SLOT-FDH-042-10-09:00-12:00,2026-08-15,09:00-12:00,FDH-042,True
SLOT-FDH-042-10-13:00-16:00,2026-08-15,13:00-16:00,FDH-042,True
SLOT-FDH-042-10-16:00-19:00,2026-08-15,16:00-19:00,FDH-042,False
SLOT-FDH-042-11-09:00-12:00,2026-08-16,09:00-12:00,FDH-042,True
SLOT-FDH-042-11-13:00-16:00,2026-08-16,13:00-16:00,FDH-042,False
SLOT-FDH-042-11-16:00-19:00,2026-08-16,16:00-19:00,FDH-042,False
SLOT-FDH-042-12-09:00-12:00,2026-08-17,09:00-12:00,FDH-042,False
SLOT-FDH-042-12-13:00-16:00,2026-08-17,13:00-16:00,FDH-042,False
SLOT-FDH-042-12-16:00-19:00,2026-08-17,16:00-19:00,FDH-042,True
SLOT-FDH-042-13-09:00-12:00,2026-08-18,09:00-12:00,FDH-042,True
SLOT-FDH-042-13-13:00-16:00,2026-08-18,13:00-16:00,FDH-042,False
SLOT-FDH-042-13-16:00-19:00,2026-08-18,16:00-19:00,FDH-042,True
SLOT-FDH-043-0-09:00-12:00,2026-08-05,09:00-12:00,FDH-043,False
SLOT-FDH-043-0-13:00-16:00,2026-08-05,13:00-16:00,FDH-043,False
SLOT-FDH-043-0-16:00-19:00,2026-08-05,16:00-19:00,FDH-043,True
SLOT-FDH-043-1-09:00-12:00,2026-08-06,09:00-12:00,FDH-043,False
SLOT-FDH-043-1-13:00-16:00,2026-08-06,13:00-16:00,FDH-043,True
SLOT-FDH-043-1-16:00-19:00,2026-08-06,16:00-19:00,FDH-043,False
SLOT-FDH-043-2-09:00-12:00,2026-08-07,09:00-12:00,FDH-043,False
SLOT-FDH-043-2-13:00-16:00,2026-08-07,13:00-16:00,FDH-043,True
SLOT-FDH-043-2-16:00-19:00,2026-08-07,16:00-19:00,FDH-043,True
SLOT-FDH-043-3-09:00-12:00,2026-08-08,09:00-12:00,FDH-043,True
SLOT-FDH-043-3-13:00-16:00,2026-08-08,13:00-16:00,FDH-043,True
SLOT-FDH-043-3-16:00-19:00,2026-08-08,16:00-19:00,FDH-043,False
SLOT-FDH-043-4-09:00-12:00,2026-08-09,09:00-12:00,FDH-043,True
SLOT-FDH-043-4-13:00-16:00,2026-08-09,13:00-16:00,FDH-043,True
SLOT-FDH-043-4-16:00-19:00,2026-08-09,16:00-19:00,FDH-043,True
SLOT-FDH-043-5-09:00-12:00,2026-08-10,09:00-12:00,FDH-043,True
SLOT-FDH-043-5-13:00-16:00,2026-08-10,13:00-16:00,FDH-043,True
SLOT-FDH-043-5-16:00-19:00,2026-08-10,16:00-19:00,FDH-043,True
SLOT-FDH-043-6-09:00-12:00,2026-08-11,09:00-12:00,FDH-043,True
SLOT-FDH-043-6-13:00-16:00,2026-08-11,13:00-16:00,FDH-043,False
SLOT-FDH-043-6-16:00-19:00,2026-08-11,16:00-19:00,FDH-043,True
SLOT-FDH-043-7-09:00-12:00,2026-08-12,09:00-12:00,FDH-043,True
SLOT-FDH-043-7-13:00-16:00,2026-08-12,13:00-16:00,FDH-043,True
SLOT-FDH-043-7-16:00-19:00,2026-08-12,16:00-19:00,FDH-043,True
SLOT-FDH-043-8-09:00-12:00,2026-08-13,09:00-12:00,FDH-043,True
SLOT-FDH-043-8-13:00-16:00,2026-08-13,13:00-16:00,FDH-043,True
SLOT-FDH-043-8-16:00-19:00,2026-08-13,16:00-19:00,FDH-043,True
SLOT-FDH-043-9-09:00-12:00,2026-08-14,09:00-12:00,FDH-043,True
SLOT-FDH-043-9-13:00-16:00,2026-08-14,13:00-16:00,FDH-043,True
SLOT-FDH-043-9-16:00-19:00,2026-08-14,16:00-19:00,FDH-043,True
SLOT-FDH-043-10-09:00-12:00,2026-08-15,09:00-12:00,FDH-043,False
SLOT-FDH-043-10-13:00-16:00,2026-08-15,13:00-16:00,FDH-043,True
SLOT-FDH-043-10-16:00-19:00,2026-08-15,16:00-19:00,FDH-043,True
SLOT-FDH-043-11-09:00-12:00,2026-08-16,09:00-12:00,FDH-043,True
SLOT-FDH-043-11-13:00-16:00,2026-08-16,13:00-16:00,FDH-043,True
SLOT-FDH-043-11-16:00-19:00,2026-08-16,16:00-19:00,FDH-043,True
SLOT-FDH-043-12-09:00-12:00,2026-08-17,09:00-12:00,FDH-043,True
SLOT-FDH-043-12-13:00-16:00,2026-08-17,13:00-16:00,FDH-043,True
SLOT-FDH-043-12-16:00-19:00,2026-08-17,16:00-19:00,FDH-043,True
SLOT-FDH-043-13-09:00-12:00,2026-08-18,09:00-12:00,FDH-043,True
SLOT-FDH-043-13-13:00-16:00,2026-08-18,13:00-16:00,FDH-043,True
SLOT-FDH-043-13-16:00-19:00,2026-08-18,16:00-19:00,FDH-043,True
SLOT-FDH-044-0-09:00-12:00,2026-08-05,09:00-12:00,FDH-044,True
SLOT-FDH-044-0-13:00-16:00,2026-08-05,13:00-16:00,FDH-044,True
SLOT-FDH-044-0-16:00-19:00,2026-08-05,16:00-19:00,FDH-044,False
SLOT-FDH-044-1-09:00-12:00,2026-08-06,09:00-12:00,FDH-044,True
SLOT-FDH-044-1-13:00-16:00,2026-08-06,13:00-16:00,FDH-044,True
SLOT-FDH-044-1-16:00-19:00,2026-08-06,16:00-19:00,FDH-044,True
SLOT-FDH-044-2-09:00-12:00,2026-08-07,09:00-12:00,FDH-044,False
SLOT-FDH-044-2-13:00-16:00,2026-08-07,13:00-16:00,FDH-044,False
SLOT-FDH-044-2-16:00-19:00,2026-08-07,16:00-19:00,FDH-044,True
SLOT-FDH-044-3-09:00-12:00,2026-08-08,09:00-12:00,FDH-044,True
SLOT-FDH-044-3-13:00-16:00,2026-08-08,13:00-16:00,FDH-044,False
SLOT-FDH-044-3-16:00-19:00,2026-08-08,16:00-19:00,FDH-044,True
SLOT-FDH-044-4-09:00-12:00,2026-08-09,09:00-12:00,FDH-044,True
SLOT-FDH-044-4-13:00-16:00,2026-08-09,13:00-16:00,FDH-044,False
SLOT-FDH-044-4-16:00-19:00,2026-08-09,16:00-19:00,FDH-044,True
SLOT-FDH-044-5-09:00-12:00,2026-08-10,09:00-12:00,FDH-044,True
SLOT-FDH-044-5-13:00-16:00,2026-08-10,13:00-16:00,FDH-044,True
SLOT-FDH-044-5-16:00-19:00,2026-08-10,16:00-19:00,FDH-044,True
SLOT-FDH-044-6-09:00-12:00,2026-08-11,09:00-12:00,FDH-044,False
SLOT-FDH-044-6-13:00-16:00,2026-08-11,13:00-16:00,FDH-044,True
SLOT-FDH-044-6-16:00-19:00,2026-08-11,16:00-19:00,FDH-044,False
SLOT-FDH-044-7-09:00-12:00,2026-08-12,09:00-12:00,FDH-044,False
SLOT-FDH-044-7-13:00-16:00,2026-08-12,13:00-16:00,FDH-044,True
SLOT-FDH-044-7-16:00-19:00,2026-08-12,16:00-19:00,FDH-044,True
SLOT-FDH-044-8-09:00-12:00,2026-08-13,09:00-12:00,FDH-044,True
SLOT-FDH-044-8-13:00-16:00,2026-08-13,13:00-16:00,FDH-044,True
SLOT-FDH-044-8-16:00-19:00,2026-08-13,16:00-19:00,FDH-044,False
SLOT-FDH-044-9-09:00-12:00,2026-08-14,09:00-12:00,FDH-044,True
SLOT-FDH-044-9-13:00-16:00,2026-08-14,13:00-16:00,FDH-044,True
SLOT-FDH-044-9-16:00-19:00,2026-08-14,16:00-19:00,FDH-044,True
SLOT-FDH-044-10-09:00-12:00,2026-08-15,09:00-12:00,FDH-044,False
SLOT-FDH-044-10-13:00-16:00,2026-08-15,13:00-16:00,FDH-044,True
SLOT-FDH-044-10-16:00-19:00,2026-08-15,16:00-19:00,FDH-044,False
SLOT-FDH-044-11-09:00-12:00,2026-08-16,09:00-12:00,FDH-044,True
SLOT-FDH-044-11-13:00-16:00,2026-08-16,13:00-16:00,FDH-044,True
SLOT-FDH-044-11-16:00-19:00,2026-08-16,16:00-19:00,FDH-044,True
SLOT-FDH-044-12-09:00-12:00,2026-08-17,09:00-12:00,FDH-044,False
SLOT-FDH-044-12-13:00-16:00,2026-08-17,13:00-16:00,FDH-044,True
SLOT-FDH-044-12-16:00-19:00,2026-08-17,16:00-19:00,FDH-044,False
SLOT-FDH-044-13-09:00-12:00,2026-08-18,09:00-12:00,FDH-044,True
SLOT-FDH-044-13-13:00-16:00,2026-08-18,13:00-16:00,FDH-044,False
SLOT-FDH-044-13-16:00-19:00,2026-08-18,16:00-19:00,FDH-044,True
SLOT-FDH-045-0-09:00-12:00,2026-08-05,09:00-12:00,FDH-045,True
SLOT-FDH-045-0-13:00-16:00,2026-08-05,13:00-16:00,FDH-045,True
SLOT-FDH-045-0-16:00-19:00,2026-08-05,16:00-19:00,FDH-045,True
SLOT-FDH-045-1-09:00-12:00,2026-08-06,09:00-12:00,FDH-045,True
SLOT-FDH-045-1-13:00-16:00,2026-08-06,13:00-16:00,FDH-045,True
SLOT-FDH-045-1-16:00-19:00,2026-08-06,16:00-19:00,FDH-045,False
SLOT-FDH-045-2-09:00-12:00,2026-08-07,09:00-12:00,FDH-045,True
SLOT-FDH-045-2-13:00-16:00,2026-08-07,13:00-16:00,FDH-045,False
SLOT-FDH-045-2-16:00-19:00,2026-08-07,16:00-19:00,FDH-045,True
SLOT-FDH-045-3-09:00-12:00,2026-08-08,09:00-12:00,FDH-045,True
SLOT-FDH-045-3-13:00-16:00,2026-08-08,13:00-16:00,FDH-045,True
SLOT-FDH-045-3-16:00-19:00,2026-08-08,16:00-19:00,FDH-045,False
SLOT-FDH-045-4-09:00-12:00,2026-08-09,09:00-12:00,FDH-045,False
SLOT-FDH-045-4-13:00-16:00,2026-08-09,13:00-16:00,FDH-045,True
SLOT-FDH-045-4-16:00-19:00,2026-08-09,16:00-19:00,FDH-045,True
SLOT-FDH-045-5-09:00-12:00,2026-08-10,09:00-12:00,FDH-045,True
SLOT-FDH-045-5-13:00-16:00,2026-08-10,13:00-16:00,FDH-045,False
SLOT-FDH-045-5-16:00-19:00,2026-08-10,16:00-19:00,FDH-045,True
SLOT-FDH-045-6-09:00-12:00,2026-08-11,09:00-12:00,FDH-045,True
SLOT-FDH-045-6-13:00-16:00,2026-08-11,13:00-16:00,FDH-045,True
SLOT-FDH-045-6-16:00-19:00,2026-08-11,16:00-19:00,FDH-045,False
SLOT-FDH-045-7-09:00-12:00,2026-08-12,09:00-12:00,FDH-045,True
SLOT-FDH-045-7-13:00-16:00,2026-08-12,13:00-16:00,FDH-045,True
SLOT-FDH-045-7-16:00-19:00,2026-08-12,16:00-19:00,FDH-045,True
SLOT-FDH-045-8-09:00-12:00,2026-08-13,09:00-12:00,FDH-045,True
SLOT-FDH-045-8-13:00-16:00,2026-08-13,13:00-16:00,FDH-045,False
SLOT-FDH-045-8-16:00-19:00,2026-08-13,16:00-19:00,FDH-045,False
SLOT-FDH-045-9-09:00-12:00,2026-08-14,09:00-12:00,FDH-045,True
SLOT-FDH-045-9-13:00-16:00,2026-08-14,13:00-16:00,FDH-045,True
SLOT-FDH-045-9-16:00-19:00,2026-08-14,16:00-19:00,FDH-045,True
SLOT-FDH-045-10-09:00-12:00,2026-08-15,09:00-12:00,FDH-045,True
SLOT-FDH-045-10-13:00-16:00,2026-08-15,13:00-16:00,FDH-045,True
SLOT-FDH-045-10-16:00-19:00,2026-08-15,16:00-19:00,FDH-045,True
SLOT-FDH-045-11-09:00-12:00,2026-08-16,09:00-12:00,FDH-045,True
SLOT-FDH-045-11-13:00-16:00,2026-08-16,13:00-16:00,FDH-045,True
SLOT-FDH-045-11-16:00-19:00,2026-08-16,16:00-19:00,FDH-045,True
SLOT-FDH-045-12-09:00-12:00,2026-08-17,09:00-12:00,FDH-045,False
SLOT-FDH-045-12-13:00-16:00,2026-08-17,13:00-16:00,FDH-045,True
SLOT-FDH-045-12-16:00-19:00,2026-08-17,16:00-19:00,FDH-045,True
SLOT-FDH-045-13-09:00-12:00,2026-08-18,09:00-12:00,FDH-045,False
SLOT-FDH-045-13-13:00-16:00,2026-08-18,13:00-16:00,FDH-045,True
SLOT-FDH-045-13-16:00-19:00,2026-08-18,16:00-19:00,FDH-045,True
SLOT-FDH-046-0-09:00-12:00,2026-08-05,09:00-12:00,FDH-046,True
SLOT-FDH-046-0-13:00-16:00,2026-08-05,13:00-16:00,FDH-046,True
SLOT-FDH-046-0-16:00-19:00,2026-08-05,16:00-19:00,FDH-046,True
SLOT-FDH-046-1-09:00-12:00,2026-08-06,09:00-12:00,FDH-046,True
SLOT-FDH-046-1-13:00-16:00,2026-08-06,13:00-16:00,FDH-046,True
SLOT-FDH-046-1-16:00-19:00,2026-08-06,16:00-19:00,FDH-046,True
SLOT-FDH-046-2-09:00-12:00,2026-08-07,09:00-12:00,FDH-046,True
SLOT-FDH-046-2-13:00-16:00,2026-08-07,13:00-16:00,FDH-046,True
SLOT-FDH-046-2-16:00-19:00,2026-08-07,16:00-19:00,FDH-046,False
SLOT-FDH-046-3-09:00-12:00,2026-08-08,09:00-12:00,FDH-046,True
SLOT-FDH-046-3-13:00-16:00,2026-08-08,13:00-16:00,FDH-046,True
SLOT-FDH-046-3-16:00-19:00,2026-08-08,16:00-19:00,FDH-046,True
SLOT-FDH-046-4-09:00-12:00,2026-08-09,09:00-12:00,FDH-046,True
SLOT-FDH-046-4-13:00-16:00,2026-08-09,13:00-16:00,FDH-046,True
SLOT-FDH-046-4-16:00-19:00,2026-08-09,16:00-19:00,FDH-046,True
SLOT-FDH-046-5-09:00-12:00,2026-08-10,09:00-12:00,FDH-046,True
SLOT-FDH-046-5-13:00-16:00,2026-08-10,13:00-16:00,FDH-046,True
SLOT-FDH-046-5-16:00-19:00,2026-08-10,16:00-19:00,FDH-046,True
SLOT-FDH-046-6-09:00-12:00,2026-08-11,09:00-12:00,FDH-046,True
SLOT-FDH-046-6-13:00-16:00,2026-08-11,13:00-16:00,FDH-046,True
SLOT-FDH-046-6-16:00-19:00,2026-08-11,16:00-19:00,FDH-046,True
SLOT-FDH-046-7-09:00-12:00,2026-08-12,09:00-12:00,FDH-046,True
SLOT-FDH-046-7-13:00-16:00,2026-08-12,13:00-16:00,FDH-046,True
SLOT-FDH-046-7-16:00-19:00,2026-08-12,16:00-19:00,FDH-046,True
SLOT-FDH-046-8-09:00-12:00,2026-08-13,09:00-12:00,FDH-046,False
SLOT-FDH-046-8-13:00-16:00,2026-08-13,13:00-16:00,FDH-046,True
SLOT-FDH-046-8-16:00-19:00,2026-08-13,16:00-19:00,FDH-046,False
SLOT-FDH-046-9-09:00-12:00,2026-08-14,09:00-12:00,FDH-046,True
SLOT-FDH-046-9-13:00-16:00,2026-08-14,13:00-16:00,FDH-046,False
SLOT-FDH-046-9-16:00-19:00,2026-08-14,16:00-19:00,FDH-046,True
SLOT-FDH-046-10-09:00-12:00,2026-08-15,09:00-12:00,FDH-046,True
SLOT-FDH-046-10-13:00-16:00,2026-08-15,13:00-16:00,FDH-046,False
SLOT-FDH-046-10-16:00-19:00,2026-08-15,16:00-19:00,FDH-046,False
SLOT-FDH-046-11-09:00-12:00,2026-08-16,09:00-12:00,FDH-046,False
SLOT-FDH-046-11-13:00-16:00,2026-08-16,13:00-16:00,FDH-046,True
SLOT-FDH-046-11-16:00-19:00,2026-08-16,16:00-19:00,FDH-046,True
SLOT-FDH-046-12-09:00-12:00,2026-08-17,09:00-12:00,FDH-046,True
SLOT-FDH-046-12-13:00-16:00,2026-08-17,13:00-16:00,FDH-046,True
SLOT-FDH-046-12-16:00-19:00,2026-08-17,16:00-19:00,FDH-046,True
SLOT-FDH-046-13-09:00-12:00,2026-08-18,09:00-12:00,FDH-046,True
SLOT-FDH-046-13-13:00-16:00,2026-08-18,13:00-16:00,FDH-046,False
SLOT-FDH-046-13-16:00-19:00,2026-08-18,16:00-19:00,FDH-046,True
SLOT-FDH-047-0-09:00-12:00,2026-08-05,09:00-12:00,FDH-047,True
SLOT-FDH-047-0-13:00-16:00,2026-08-05,13:00-16:00,FDH-047,True
SLOT-FDH-047-0-16:00-19:00,2026-08-05,16:00-19:00,FDH-047,True
SLOT-FDH-047-1-09:00-12:00,2026-08-06,09:00-12:00,FDH-047,True
SLOT-FDH-047-1-13:00-16:00,2026-08-06,13:00-16:00,FDH-047,True
SLOT-FDH-047-1-16:00-19:00,2026-08-06,16:00-19:00,FDH-047,False
SLOT-FDH-047-2-09:00-12:00,2026-08-07,09:00-12:00,FDH-047,True
SLOT-FDH-047-2-13:00-16:00,2026-08-07,13:00-16:00,FDH-047,True
SLOT-FDH-047-2-16:00-19:00,2026-08-07,16:00-19:00,FDH-047,True
SLOT-FDH-047-3-09:00-12:00,2026-08-08,09:00-12:00,FDH-047,True
SLOT-FDH-047-3-13:00-16:00,2026-08-08,13:00-16:00,FDH-047,True
SLOT-FDH-047-3-16:00-19:00,2026-08-08,16:00-19:00,FDH-047,True
SLOT-FDH-047-4-09:00-12:00,2026-08-09,09:00-12:00,FDH-047,True
SLOT-FDH-047-4-13:00-16:00,2026-08-09,13:00-16:00,FDH-047,True
SLOT-FDH-047-4-16:00-19:00,2026-08-09,16:00-19:00,FDH-047,True
SLOT-FDH-047-5-09:00-12:00,2026-08-10,09:00-12:00,FDH-047,True
SLOT-FDH-047-5-13:00-16:00,2026-08-10,13:00-16:00,FDH-047,True
SLOT-FDH-047-5-16:00-19:00,2026-08-10,16:00-19:00,FDH-047,True
SLOT-FDH-047-6-09:00-12:00,2026-08-11,09:00-12:00,FDH-047,True
SLOT-FDH-047-6-13:00-16:00,2026-08-11,13:00-16:00,FDH-047,True
SLOT-FDH-047-6-16:00-19:00,2026-08-11,16:00-19:00,FDH-047,True
SLOT-FDH-047-7-09:00-12:00,2026-08-12,09:00-12:00,FDH-047,True
SLOT-FDH-047-7-13:00-16:00,2026-08-12,13:00-16:00,FDH-047,True
SLOT-FDH-047-7-16:00-19:00,2026-08-12,16:00-19:00,FDH-047,True
SLOT-FDH-047-8-09:00-12:00,2026-08-13,09:00-12:00,FDH-047,True
SLOT-FDH-047-8-13:00-16:00,2026-08-13,13:00-16:00,FDH-047,True
SLOT-FDH-047-8-16:00-19:00,2026-08-13,16:00-19:00,FDH-047,True
SLOT-FDH-047-9-09:00-12:00,2026-08-14,09:00-12:00,FDH-047,True
SLOT-FDH-047-9-13:00-16:00,2026-08-14,13:00-16:00,FDH-047,False
SLOT-FDH-047-9-16:00-19:00,2026-08-14,16:00-19:00,FDH-047,True
SLOT-FDH-047-10-09:00-12:00,2026-08-15,09:00-12:00,FDH-047,True
SLOT-FDH-047-10-13:00-16:00,2026-08-15,13:00-16:00,FDH-047,True
SLOT-FDH-047-10-16:00-19:00,2026-08-15,16:00-19:00,FDH-047,False
SLOT-FDH-047-11-09:00-12:00,2026-08-16,09:00-12:00,FDH-047,False
SLOT-FDH-047-11-13:00-16:00,2026-08-16,13:00-16:00,FDH-047,True
SLOT-FDH-047-11-16:00-19:00,2026-08-16,16:00-19:00,FDH-047,True
SLOT-FDH-047-12-09:00-12:00,2026-08-17,09:00-12:00,FDH-047,True
SLOT-FDH-047-12-13:00-16:00,2026-08-17,13:00-16:00,FDH-047,True
SLOT-FDH-047-12-16:00-19:00,2026-08-17,16:00-19:00,FDH-047,False
SLOT-FDH-047-13-09:00-12:00,2026-08-18,09:00-12:00,FDH-047,False
SLOT-FDH-047-13-13:00-16:00,2026-08-18,13:00-16:00,FDH-047,False
SLOT-FDH-047-13-16:00-19:00,2026-08-18,16:00-19:00,FDH-047,True
SLOT-FDH-048-0-09:00-12:00,2026-08-05,09:00-12:00,FDH-048,True
SLOT-FDH-048-0-13:00-16:00,2026-08-05,13:00-16:00,FDH-048,True
SLOT-FDH-048-0-16:00-19:00,2026-08-05,16:00-19:00,FDH-048,True
SLOT-FDH-048-1-09:00-12:00,2026-08-06,09:00-12:00,FDH-048,False
SLOT-FDH-048-1-13:00-16:00,2026-08-06,13:00-16:00,FDH-048,True
SLOT-FDH-048-1-16:00-19:00,2026-08-06,16:00-19:00,FDH-048,False
SLOT-FDH-048-2-09:00-12:00,2026-08-07,09:00-12:00,FDH-048,True
SLOT-FDH-048-2-13:00-16:00,2026-08-07,13:00-16:00,FDH-048,True
SLOT-FDH-048-2-16:00-19:00,2026-08-07,16:00-19:00,FDH-048,True
SLOT-FDH-048-3-09:00-12:00,2026-08-08,09:00-12:00,FDH-048,True
SLOT-FDH-048-3-13:00-16:00,2026-08-08,13:00-16:00,FDH-048,True
SLOT-FDH-048-3-16:00-19:00,2026-08-08,16:00-19:00,FDH-048,True
SLOT-FDH-048-4-09:00-12:00,2026-08-09,09:00-12:00,FDH-048,False
SLOT-FDH-048-4-13:00-16:00,2026-08-09,13:00-16:00,FDH-048,True
SLOT-FDH-048-4-16:00-19:00,2026-08-09,16:00-19:00,FDH-048,True
SLOT-FDH-048-5-09:00-12:00,2026-08-10,09:00-12:00,FDH-048,True
SLOT-FDH-048-5-13:00-16:00,2026-08-10,13:00-16:00,FDH-048,False
SLOT-FDH-048-5-16:00-19:00,2026-08-10,16:00-19:00,FDH-048,True
SLOT-FDH-048-6-09:00-12:00,2026-08-11,09:00-12:00,FDH-048,True
SLOT-FDH-048-6-13:00-16:00,2026-08-11,13:00-16:00,FDH-048,True
SLOT-FDH-048-6-16:00-19:00,2026-08-11,16:00-19:00,FDH-048,True
SLOT-FDH-048-7-09:00-12:00,2026-08-12,09:00-12:00,FDH-048,True
SLOT-FDH-048-7-13:00-16:00,2026-08-12,13:00-16:00,FDH-048,True
SLOT-FDH-048-7-16:00-19:00,2026-08-12,16:00-19:00,FDH-048,True
SLOT-FDH-048-8-09:00-12:00,2026-08-13,09:00-12:00,FDH-048,False
SLOT-FDH-048-8-13:00-16:00,2026-08-13,13:00-16:00,FDH-048,True
SLOT-FDH-048-8-16:00-19:00,2026-08-13,16:00-19:00,FDH-048,True
SLOT-FDH-048-9-09:00-12:00,2026-08-14,09:00-12:00,FDH-048,True
SLOT-FDH-048-9-13:00-16:00,2026-08-14,13:00-16:00,FDH-048,False
SLOT-FDH-048-9-16:00-19:00,2026-08-14,16:00-19:00,FDH-048,False
SLOT-FDH-048-10-09:00-12:00,2026-08-15,09:00-12:00,FDH-048,True
SLOT-FDH-048-10-13:00-16:00,2026-08-15,13:00-16:00,FDH-048,True
SLOT-FDH-048-10-16:00-19:00,2026-08-15,16:00-19:00,FDH-048,False
SLOT-FDH-048-11-09:00-12:00,2026-08-16,09:00-12:00,FDH-048,False
SLOT-FDH-048-11-13:00-16:00,2026-08-16,13:00-16:00,FDH-048,True
SLOT-FDH-048-11-16:00-19:00,2026-08-16,16:00-19:00,FDH-048,True
SLOT-FDH-048-12-09:00-12:00,2026-08-17,09:00-12:00,FDH-048,True
SLOT-FDH-048-12-13:00-16:00,2026-08-17,13:00-16:00,FDH-048,True
SLOT-FDH-048-12-16:00-19:00,2026-08-17,16:00-19:00,FDH-048,False
SLOT-FDH-048-13-09:00-12:00,2026-08-18,09:00-12:00,FDH-048,True
SLOT-FDH-048-13-13:00-16:00,2026-08-18,13:00-16:00,FDH-048,False
SLOT-FDH-048-13-16:00-19:00,2026-08-18,16:00-19:00,FDH-048,True
